Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Day,Month,Year
10883,2021-01-23,8:00 AM,Delhi,-,-,620693,10789,633542,23,1,2021
10884,2021-01-23,8:00 AM,Goa,-,-,51170,758,52782,23,1,2021
10885,2021-01-23,8:00 AM,Gujarat,-,-,248650,4374,258264,23,1,2021
10886,2021-01-23,8:00 AM,Haryana,-,-,262349,3005,266939,23,1,2021
10887,2021-01-23,8:00 AM,Himachal Pradesh,-,-,55676,970,57162,23,1,2021
10888,2021-01-23,8:00 AM,Jammu and Kashmir,-,-,120826,1928,123852,23,1,2021
10889,2021-01-23,8:00 AM,Jharkhand,-,-,116116,1060,118154,23,1,2021
10890,2021-01-23,8:00 AM,Karnataka,-,-,915382,12190,934576,23,1,2021
10891,2021-01-23,8:00 AM,Kerala,-,-,803094,3564,877282,23,1,2021
10892,2021-01-23,8:00 AM,Lakshadweep,-,-,0,0,50,23,1,2021
10893,2021-01-23,8:00 AM,Ladakh,-,-,9476,129,9673,23,1,2021
10894,2021-01-23,8:00 AM,Madhya Pradesh,-,-,244855,3780,253114,23,1,2021
10895,2021-01-23,8:00 AM,Maharashtra,-,-,1906827,50684,2003657,23,1,2021
10896,2021-01-23,8:00 AM,Manipur,-,-,28387,369,28953,23,1,2021
10897,2021-01-23,8:00 AM,Meghalaya,-,-,13449,146,13723,23,1,2021
10898,2021-01-23,8:00 AM,Mizoram,-,-,4282,9,4349,23,1,2021
10899,2021-01-23,8:00 AM,Nagaland,-,-,11880,88,12072,23,1,2021
10900,2021-01-23,8:00 AM,Odisha,-,-,330757,1903,334020,23,1,2021
10901,2021-01-23,8:00 AM,Puducherry,-,-,37857,643,38794,23,1,2021
10902,2021-01-23,8:00 AM,Punjab,-,-,163655,5543,171522,23,1,2021
10903,2021-01-23,8:00 AM,Rajasthan,-,-,309807,2756,316282,23,1,2021
10904,2021-01-23,8:00 AM,Sikkim,-,-,5792,131,6063,23,1,2021
10905,2021-01-23,8:00 AM,Tamil Nadu,-,-,816205,12307,833585,23,1,2021
10906,2021-01-23,8:00 AM,Telengana,-,-,287899,1588,293056,23,1,2021
10907,2021-01-23,8:00 AM,Tripura,-,-,32919,391,33344,23,1,2021
10908,2021-01-23,8:00 AM,Uttarakhand,-,-,92040,1629,95464,23,1,2021
10909,2021-01-23,8:00 AM,Uttar Pradesh,-,-,581993,8605,598126,23,1,2021
10910,2021-01-23,8:00 AM,West Bengal,-,-,550737,10097,567304,23,1,2021
10911,2021-01-24,8:00 AM,Andhra Pradesh,-,-,878232,7147,886852,24,1,2021
10912,2021-01-24,8:00 AM,Andaman and Nicobar Islands,-,-,4907,62,4993,24,1,2021
10913,2021-01-24,8:00 AM,Arunachal Pradesh,-,-,16725,56,16818,24,1,2021
10914,2021-01-24,8:00 AM,Assam,-,-,213492,1077,216976,24,1,2021
10915,2021-01-24,8:00 AM,Bihar,-,-,254563,1476,258638,24,1,2021
10916,2021-01-24,8:00 AM,Chandigarh,-,-,20226,333,20686,24,1,2021
10917,2021-01-24,8:00 AM,Chhattisgarh,-,-,287677,3609,296326,24,1,2021
10918,2021-01-24,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3382,2,3394,24,1,2021
10919,2021-01-24,8:00 AM,Delhi,-,-,621060,10799,633739,24,1,2021
10920,2021-01-24,8:00 AM,Goa,-,-,51233,761,52867,24,1,2021
10921,2021-01-24,8:00 AM,Gujarat,-,-,249352,4375,258687,24,1,2021
10922,2021-01-24,8:00 AM,Haryana,-,-,262507,3009,267075,24,1,2021
10923,2021-01-24,8:00 AM,Himachal Pradesh,-,-,55749,971,57189,24,1,2021
10924,2021-01-24,8:00 AM,Jammu and Kashmir,-,-,120914,1929,123946,24,1,2021
10925,2021-01-24,8:00 AM,Jharkhand,-,-,116293,1061,118232,24,1,2021
10926,2021-01-24,8:00 AM,Karnataka,-,-,915924,12193,935478,24,1,2021
10927,2021-01-24,8:00 AM,Kerala,-,-,808377,3587,884242,24,1,2021
10928,2021-01-24,8:00 AM,Lakshadweep,-,-,0,0,57,24,1,2021
10929,2021-01-24,8:00 AM,Ladakh,-,-,9484,129,9675,24,1,2021
10930,2021-01-24,8:00 AM,Madhya Pradesh,-,-,245309,3786,253405,24,1,2021
10931,2021-01-24,8:00 AM,Maharashtra,-,-,1910521,50740,2006354,24,1,2021
10932,2021-01-24,8:00 AM,Manipur,-,-,28405,369,28970,24,1,2021
10933,2021-01-24,8:00 AM,Meghalaya,-,-,13459,146,13727,24,1,2021
10934,2021-01-24,8:00 AM,Mizoram,-,-,4284,9,4351,24,1,2021
10935,2021-01-24,8:00 AM,Nagaland,-,-,11884,88,12076,24,1,2021
10936,2021-01-24,8:00 AM,Odisha,-,-,330962,1904,334150,24,1,2021
10937,2021-01-24,8:00 AM,Puducherry,-,-,37884,644,38830,24,1,2021
10938,2021-01-24,8:00 AM,Punjab,-,-,163887,5553,171733,24,1,2021
10939,2021-01-24,8:00 AM,Rajasthan,-,-,310279,2758,316485,24,1,2021
10940,2021-01-24,8:00 AM,Sikkim,-,-,5802,132,6068,24,1,2021
10941,2021-01-24,8:00 AM,Tamil Nadu,-,-,816878,12309,834171,24,1,2021
10942,2021-01-24,8:00 AM,Telengana,-,-,288275,1589,293253,24,1,2021
10943,2021-01-24,8:00 AM,Tripura,-,-,32919,391,33345,24,1,2021
10944,2021-01-24,8:00 AM,Uttarakhand,-,-,92224,1629,95586,24,1,2021
10945,2021-01-24,8:00 AM,Uttar Pradesh,-,-,582506,8609,598445,24,1,2021
10946,2021-01-24,8:00 AM,West Bengal,-,-,551211,10107,567714,24,1,2021
10947,2021-01-25,8:00 AM,Andhra Pradesh,-,-,878387,7147,887010,25,1,2021
10948,2021-01-25,8:00 AM,Andaman and Nicobar Islands,-,-,4908,62,4993,25,1,2021
10949,2021-01-25,8:00 AM,Arunachal Pradesh,-,-,16745,56,16819,25,1,2021
10950,2021-01-25,8:00 AM,Assam,-,-,213591,1078,216992,25,1,2021
10951,2021-01-25,8:00 AM,Bihar,-,-,254991,1479,258787,25,1,2021
10952,2021-01-25,8:00 AM,Chandigarh,-,-,20248,334,20718,25,1,2021
10953,2021-01-25,8:00 AM,Chhattisgarh,-,-,288066,3617,296626,25,1,2021
10954,2021-01-25,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3386,2,3394,25,1,2021
10955,2021-01-25,8:00 AM,Delhi,-,-,621375,10808,633924,25,1,2021
10956,2021-01-25,8:00 AM,Goa,-,-,51335,761,52920,25,1,2021
10957,2021-01-25,8:00 AM,Gujarat,-,-,250056,4376,259097,25,1,2021
10958,2021-01-25,8:00 AM,Haryana,-,-,262682,3010,267203,25,1,2021
10959,2021-01-25,8:00 AM,Himachal Pradesh,-,-,55801,973,57210,25,1,2021
10960,2021-01-25,8:00 AM,Jammu and Kashmir,-,-,120987,1929,124019,25,1,2021
10961,2021-01-25,8:00 AM,Jharkhand,-,-,116402,1063,118286,25,1,2021
10962,2021-01-25,8:00 AM,Karnataka,-,-,916325,12197,936051,25,1,2021
10963,2021-01-25,8:00 AM,Kerala,-,-,813550,3607,890278,25,1,2021
10964,2021-01-25,8:00 AM,Lakshadweep,-,-,0,0,59,25,1,2021
10965,2021-01-25,8:00 AM,Ladakh,-,-,9493,129,9687,25,1,2021
10966,2021-01-25,8:00 AM,Madhya Pradesh,-,-,245697,3789,253657,25,1,2021
10967,2021-01-25,8:00 AM,Maharashtra,-,-,1912264,50785,2009106,25,1,2021
10968,2021-01-25,8:00 AM,Manipur,-,-,28416,369,28986,25,1,2021
10969,2021-01-25,8:00 AM,Meghalaya,-,-,13475,146,13732,25,1,2021
10970,2021-01-25,8:00 AM,Mizoram,-,-,4289,9,4351,25,1,2021
10971,2021-01-25,8:00 AM,Nagaland,-,-,11885,88,12076,25,1,2021
10972,2021-01-25,8:00 AM,Odisha,-,-,331144,1905,334300,25,1,2021
10973,2021-01-25,8:00 AM,Puducherry,-,-,37927,645,38860,25,1,2021
10974,2021-01-25,8:00 AM,Punjab,-,-,164119,5555,166375,25,1,2021
10975,2021-01-25,8:00 AM,Rajasthan,-,-,310747,2758,316652,25,1,2021
10976,2021-01-25,8:00 AM,Sikkim,-,-,5811,133,6071,25,1,2021
10977,2021-01-25,8:00 AM,Tamil Nadu,-,-,817520,12316,834740,25,1,2021
10978,2021-01-25,8:00 AM,Telengana,-,-,288577,1590,293401,25,1,2021
10979,2021-01-25,8:00 AM,Tripura,-,-,32922,391,33345,25,1,2021
10980,2021-01-25,8:00 AM,Uttarakhand,-,-,92284,1631,95640,25,1,2021
10981,2021-01-25,8:00 AM,Uttar Pradesh,-,-,583014,8617,598713,25,1,2021
10982,2021-01-25,8:00 AM,West Bengal,-,-,551665,10115,568103,25,1,2021
10983,2021-01-26,8:00 AM,Andhra Pradesh,-,-,878528,7149,887066,26,1,2021
10984,2021-01-26,8:00 AM,Andaman and Nicobar Islands,-,-,4917,62,4994,26,1,2021
10985,2021-01-26,8:00 AM,Arunachal Pradesh,-,-,16749,56,16820,26,1,2021
10986,2021-01-26,8:00 AM,Assam,-,-,213674,1078,217017,26,1,2021
10987,2021-01-26,8:00 AM,Bihar,-,-,255019,1483,258861,26,1,2021
10988,2021-01-26,8:00 AM,Chandigarh,-,-,20273,334,20749,26,1,2021
10989,2021-01-26,8:00 AM,Chhattisgarh,-,-,288582,3630,297108,26,1,2021
10990,2021-01-26,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3387,2,3394,26,1,2021
10991,2021-01-26,8:00 AM,Delhi,-,-,621565,10813,634072,26,1,2021
10992,2021-01-26,8:00 AM,Goa,-,-,51448,762,52977,26,1,2021
10993,2021-01-26,8:00 AM,Gujarat,-,-,250763,4379,259487,26,1,2021
10994,2021-01-26,8:00 AM,Haryana,-,-,262929,3014,267321,26,1,2021
10995,2021-01-26,8:00 AM,Himachal Pradesh,-,-,55864,973,57245,26,1,2021
10996,2021-01-26,8:00 AM,Jammu and Kashmir,-,-,121070,1929,124083,26,1,2021
10997,2021-01-26,8:00 AM,Jharkhand,-,-,116524,1064,118360,26,1,2021
10998,2021-01-26,8:00 AM,Karnataka,-,-,917361,12200,936426,26,1,2021
10999,2021-01-26,8:00 AM,Kerala,-,-,819156,3624,893639,26,1,2021
11000,2021-01-26,8:00 AM,Lakshadweep,-,-,0,0,67,26,1,2021
11001,2021-01-26,8:00 AM,Ladakh,-,-,9504,129,9687,26,1,2021
11002,2021-01-26,8:00 AM,Madhya Pradesh,-,-,246558,3791,253857,26,1,2021
11003,2021-01-26,8:00 AM,Maharashtra,-,-,1915344,50815,2010948,26,1,2021
11004,2021-01-26,8:00 AM,Manipur,-,-,28442,369,28997,26,1,2021
11005,2021-01-26,8:00 AM,Meghalaya,-,-,13484,146,13734,26,1,2021
11006,2021-01-26,8:00 AM,Mizoram,-,-,4298,9,4356,26,1,2021
11007,2021-01-26,8:00 AM,Nagaland,-,-,11895,88,12079,26,1,2021
11008,2021-01-26,8:00 AM,Odisha,-,-,331284,1906,334430,26,1,2021
11009,2021-01-26,8:00 AM,Puducherry,-,-,37953,645,38878,26,1,2021
11010,2021-01-26,8:00 AM,Punjab,-,-,164377,5560,172089,26,1,2021
11011,2021-01-26,8:00 AM,Rajasthan,-,-,311117,2760,316845,26,1,2021
11012,2021-01-26,8:00 AM,Sikkim,-,-,5824,133,6072,26,1,2021
11013,2021-01-26,8:00 AM,Tamil Nadu,-,-,818147,12320,835280,26,1,2021
11014,2021-01-26,8:00 AM,Telengana,-,-,288926,1592,293590,26,1,2021
11015,2021-01-26,8:00 AM,Tripura,-,-,32927,391,33346,26,1,2021
11016,2021-01-26,8:00 AM,Uttarakhand,-,-,92544,1635,95702,26,1,2021
11017,2021-01-26,8:00 AM,Uttar Pradesh,-,-,583470,8624,598907,26,1,2021
11018,2021-01-26,8:00 AM,West Bengal,-,-,552082,10122,568355,26,1,2021
11019,2021-01-27,8:00 AM,Andhra Pradesh,-,-,878731,7150,887238,27,1,2021
11020,2021-01-27,8:00 AM,Andaman and Nicobar Islands,-,-,4917,62,4994,27,1,2021
11021,2021-01-27,8:00 AM,Arunachal Pradesh,-,-,16751,56,16821,27,1,2021
11022,2021-01-27,8:00 AM,Assam,-,-,213763,1079,217025,27,1,2021
11023,2021-01-27,8:00 AM,Bihar,-,-,255174,1486,258996,27,1,2021
11024,2021-01-27,8:00 AM,Chandigarh,-,-,20302,334,20775,27,1,2021
11025,2021-01-27,8:00 AM,Chhattisgarh,-,-,288764,3644,297429,27,1,2021
11026,2021-01-27,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3395,27,1,2021
11027,2021-01-27,8:00 AM,Delhi,-,-,621783,10820,634229,27,1,2021
11028,2021-01-27,8:00 AM,Goa,-,-,51510,763,53047,27,1,2021
11029,2021-01-27,8:00 AM,Gujarat,-,-,251400,4381,259867,27,1,2021
11030,2021-01-27,8:00 AM,Haryana,-,-,263119,3014,267417,27,1,2021
11031,2021-01-27,8:00 AM,Himachal Pradesh,-,-,55923,973,57257,27,1,2021
11032,2021-01-27,8:00 AM,Jammu and Kashmir,-,-,121124,1930,124157,27,1,2021
11033,2021-01-27,8:00 AM,Jharkhand,-,-,116589,1064,118425,27,1,2021
11034,2021-01-27,8:00 AM,Karnataka,-,-,918099,12204,936955,27,1,2021
11035,2021-01-27,8:00 AM,Kerala,-,-,824446,3643,899932,27,1,2021
11036,2021-01-27,8:00 AM,Lakshadweep,-,-,0,0,69,27,1,2021
11037,2021-01-27,8:00 AM,Ladakh,-,-,9508,129,9688,27,1,2021
11038,2021-01-27,8:00 AM,Madhya Pradesh,-,-,247073,3793,254085,27,1,2021
11039,2021-01-27,8:00 AM,Maharashtra,-,-,1917450,50862,2013353,27,1,2021
11040,2021-01-27,8:00 AM,Manipur,-,-,28463,369,29003,27,1,2021
11041,2021-01-27,8:00 AM,Meghalaya,-,-,13496,146,13740,27,1,2021
11042,2021-01-27,8:00 AM,Mizoram,-,-,4303,9,4359,27,1,2021
11043,2021-01-27,8:00 AM,Nagaland,-,-,11898,88,12081,27,1,2021
11044,2021-01-27,8:00 AM,Odisha,-,-,331427,1906,334529,27,1,2021
11045,2021-01-27,8:00 AM,Puducherry,-,-,37970,645,38910,27,1,2021
11046,2021-01-27,8:00 AM,Punjab,-,-,164541,5571,172218,27,1,2021
11047,2021-01-27,8:00 AM,Rajasthan,-,-,311374,2760,316970,27,1,2021
11048,2021-01-27,8:00 AM,Sikkim,-,-,5841,133,6078,27,1,2021
11049,2021-01-27,8:00 AM,Tamil Nadu,-,-,818742,12325,835803,27,1,2021
11050,2021-01-27,8:00 AM,Telengana,-,-,289325,1593,293737,27,1,2021
11051,2021-01-27,8:00 AM,Tripura,-,-,32931,391,33346,27,1,2021
11052,2021-01-27,8:00 AM,Uttarakhand,-,-,92650,1636,95741,27,1,2021
11053,2021-01-27,8:00 AM,Uttar Pradesh,-,-,584039,8632,599208,27,1,2021
11054,2021-01-27,8:00 AM,West Bengal,-,-,552491,10131,568650,27,1,2021
11055,2021-01-28,8:00 AM,Andhra Pradesh,-,-,878828,7152,887349,28,1,2021
11056,2021-01-28,8:00 AM,Andaman and Nicobar Islands,-,-,4922,62,4994,28,1,2021
11057,2021-01-28,8:00 AM,Arunachal Pradesh,-,-,16753,56,16824,28,1,2021
11058,2021-01-28,8:00 AM,Assam,-,-,213857,1081,217042,28,1,2021
11059,2021-01-28,8:00 AM,Bihar,-,-,256014,1490,259149,28,1,2021
11060,2021-01-28,8:00 AM,Chandigarh,-,-,20339,334,20819,28,1,2021
11061,2021-01-28,8:00 AM,Chhattisgarh,-,-,289708,3647,297868,28,1,2021
11062,2021-01-28,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3396,28,1,2021
11063,2021-01-28,8:00 AM,Delhi,-,-,621995,10829,634325,28,1,2021
11064,2021-01-28,8:00 AM,Goa,-,-,51600,763,53100,28,1,2021
11065,2021-01-28,8:00 AM,Gujarat,-,-,251862,4382,260220,28,1,2021
11066,2021-01-28,8:00 AM,Haryana,-,-,263236,3014,267504,28,1,2021
11067,2021-01-28,8:00 AM,Himachal Pradesh,-,-,55991,974,57296,28,1,2021
11068,2021-01-28,8:00 AM,Jammu and Kashmir,-,-,121253,1931,124234,28,1,2021
11069,2021-01-28,8:00 AM,Jharkhand,-,-,116706,1066,118495,28,1,2021
11070,2021-01-28,8:00 AM,Karnataka,-,-,918859,12207,937383,28,1,2021
11071,2021-01-28,8:00 AM,Kerala,-,-,829452,3663,905591,28,1,2021
11072,2021-01-28,8:00 AM,Lakshadweep,-,-,0,0,69,28,1,2021
11073,2021-01-28,8:00 AM,Ladakh,-,-,9511,129,9688,28,1,2021
11074,2021-01-28,8:00 AM,Madhya Pradesh,-,-,247418,3799,254270,28,1,2021
11075,2021-01-28,8:00 AM,Maharashtra,-,-,1920006,50894,2015524,28,1,2021
11076,2021-01-28,8:00 AM,Manipur,-,-,28476,370,29007,28,1,2021
11077,2021-01-28,8:00 AM,Meghalaya,-,-,13506,146,13741,28,1,2021
11078,2021-01-28,8:00 AM,Mizoram,-,-,4311,9,4362,28,1,2021
11079,2021-01-28,8:00 AM,Nagaland,-,-,11938,88,12083,28,1,2021
11080,2021-01-28,8:00 AM,Odisha,-,-,331535,1906,334667,28,1,2021
11081,2021-01-28,8:00 AM,Puducherry,-,-,38006,646,38934,28,1,2021
11082,2021-01-28,8:00 AM,Punjab,-,-,164745,5581,172406,28,1,2021
11083,2021-01-28,8:00 AM,Rajasthan,-,-,311679,2761,317104,28,1,2021
11084,2021-01-28,8:00 AM,Sikkim,-,-,5844,133,6079,28,1,2021
11085,2021-01-28,8:00 AM,Tamil Nadu,-,-,819306,12333,836315,28,1,2021
11086,2021-01-28,8:00 AM,Telengana,-,-,289631,1594,293923,28,1,2021
11087,2021-01-28,8:00 AM,Tripura,-,-,32934,391,33346,28,1,2021
11088,2021-01-28,8:00 AM,Uttarakhand,-,-,92748,1639,95826,28,1,2021
11089,2021-01-28,8:00 AM,Uttar Pradesh,-,-,584372,8636,599376,28,1,2021
11090,2021-01-28,8:00 AM,West Bengal,-,-,552877,10139,568884,28,1,2021
11091,2021-01-29,8:00 AM,Andhra Pradesh,-,-,878956,7152,887466,29,1,2021
11092,2021-01-29,8:00 AM,Andaman and Nicobar Islands,-,-,4924,62,4994,29,1,2021
11093,2021-01-29,8:00 AM,Arunachal Pradesh,-,-,16756,56,16827,29,1,2021
11094,2021-01-29,8:00 AM,Assam,-,-,213952,1081,217071,29,1,2021
11095,2021-01-29,8:00 AM,Bihar,-,-,256679,1492,259214,29,1,2021
11096,2021-01-29,8:00 AM,Chandigarh,-,-,20363,334,20855,29,1,2021
11097,2021-01-29,8:00 AM,Chhattisgarh,-,-,296187,3682,304319,29,1,2021
11098,2021-01-29,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3397,29,1,2021
11099,2021-01-29,8:00 AM,Delhi,-,-,622114,10835,634524,29,1,2021
11100,2021-01-29,8:00 AM,Goa,-,-,51652,765,53185,29,1,2021
11101,2021-01-29,8:00 AM,Gujarat,-,-,252464,4384,260566,29,1,2021
11102,2021-01-29,8:00 AM,Haryana,-,-,263347,3014,267601,29,1,2021
11103,2021-01-29,8:00 AM,Himachal Pradesh,-,-,56043,974,57356,29,1,2021
11104,2021-01-29,8:00 AM,Jammu and Kashmir,-,-,121402,1932,124297,29,1,2021
11105,2021-01-29,8:00 AM,Jharkhand,-,-,116818,1069,118557,29,1,2021
11106,2021-01-29,8:00 AM,Karnataka,-,-,919503,12209,937933,29,1,2021
11107,2021-01-29,8:00 AM,Kerala,-,-,835046,3682,911362,29,1,2021
11108,2021-01-29,8:00 AM,Lakshadweep,-,-,0,0,69,29,1,2021
11109,2021-01-29,8:00 AM,Ladakh,-,-,9513,129,9705,29,1,2021
11110,2021-01-29,8:00 AM,Madhya Pradesh,-,-,247739,3802,254496,29,1,2021
11111,2021-01-29,8:00 AM,Maharashtra,-,-,1923187,50944,2018413,29,1,2021
11112,2021-01-29,8:00 AM,Manipur,-,-,28499,370,29022,29,1,2021
11113,2021-01-29,8:00 AM,Meghalaya,-,-,13513,146,13749,29,1,2021
11114,2021-01-29,8:00 AM,Mizoram,-,-,4313,9,4363,29,1,2021
11115,2021-01-29,8:00 AM,Nagaland,-,-,11944,88,12084,29,1,2021
11116,2021-01-29,8:00 AM,Odisha,-,-,331667,1906,334780,29,1,2021
11117,2021-01-29,8:00 AM,Puducherry,-,-,38035,647,38973,29,1,2021
11118,2021-01-29,8:00 AM,Punjab,-,-,164937,5590,172606,29,1,2021
11119,2021-01-29,8:00 AM,Rajasthan,-,-,311867,2763,317189,29,1,2021
11120,2021-01-29,8:00 AM,Sikkim,-,-,5847,133,6084,29,1,2021
11121,2021-01-29,8:00 AM,Tamil Nadu,-,-,819850,12339,836818,29,1,2021
11122,2021-01-29,8:00 AM,Telengana,-,-,289987,1596,294120,29,1,2021
11123,2021-01-29,8:00 AM,Tripura,-,-,32936,391,33348,29,1,2021
11124,2021-01-29,8:00 AM,Uttarakhand,-,-,92928,1642,95908,29,1,2021
11125,2021-01-29,8:00 AM,Uttar Pradesh,-,-,584752,8642,599624,29,1,2021
11126,2021-01-29,8:00 AM,West Bengal,-,-,553244,10148,569173,29,1,2021
11127,2021-01-30,8:00 AM,Andhra Pradesh,-,-,879131,7152,887591,30,1,2021
11128,2021-01-30,8:00 AM,Andaman and Nicobar Islands,-,-,4927,62,4994,30,1,2021
11129,2021-01-30,8:00 AM,Arunachal Pradesh,-,-,16758,56,16827,30,1,2021
11130,2021-01-30,8:00 AM,Assam,-,-,214054,1081,217091,30,1,2021
11131,2021-01-30,8:00 AM,Bihar,-,-,256857,1495,259373,30,1,2021
11132,2021-01-30,8:00 AM,Chandigarh,-,-,20389,334,20882,30,1,2021
11133,2021-01-30,8:00 AM,Chhattisgarh,-,-,296642,3689,304689,30,1,2021
11134,2021-01-30,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3398,30,1,2021
11135,2021-01-30,8:00 AM,Delhi,-,-,622381,10841,634773,30,1,2021
11136,2021-01-30,8:00 AM,Goa,-,-,51755,766,53263,30,1,2021
11137,2021-01-30,8:00 AM,Gujarat,-,-,252927,4385,260901,30,1,2021
11138,2021-01-30,8:00 AM,Haryana,-,-,263501,3015,267708,30,1,2021
11139,2021-01-30,8:00 AM,Himachal Pradesh,-,-,56083,974,57400,30,1,2021
11140,2021-01-30,8:00 AM,Jammu and Kashmir,-,-,121617,1933,124373,30,1,2021
11141,2021-01-30,8:00 AM,Jharkhand,-,-,116904,1070,118602,30,1,2021
11142,2021-01-30,8:00 AM,Karnataka,-,-,920110,12211,938401,30,1,2021
11143,2021-01-30,8:00 AM,Kerala,-,-,841444,3704,917630,30,1,2021
11144,2021-01-30,8:00 AM,Lakshadweep,-,-,14,0,70,30,1,2021
11145,2021-01-30,8:00 AM,Ladakh,-,-,9517,129,9714,30,1,2021
11146,2021-01-30,8:00 AM,Madhya Pradesh,-,-,248036,3805,254667,30,1,2021
11147,2021-01-30,8:00 AM,Maharashtra,-,-,1925800,51000,2021184,30,1,2021
11148,2021-01-30,8:00 AM,Manipur,-,-,28524,371,29037,30,1,2021
11149,2021-01-30,8:00 AM,Meghalaya,-,-,13524,146,13753,30,1,2021
11150,2021-01-30,8:00 AM,Mizoram,-,-,4318,9,4366,30,1,2021
11151,2021-01-30,8:00 AM,Nagaland,-,-,11947,88,12088,30,1,2021
11152,2021-01-30,8:00 AM,Odisha,-,-,331824,1906,334850,30,1,2021
11153,2021-01-30,8:00 AM,Puducherry,-,-,38062,647,39004,30,1,2021
11154,2021-01-30,8:00 AM,Punjab,-,-,165145,5601,172860,30,1,2021
11155,2021-01-30,8:00 AM,Rajasthan,-,-,312132,2765,317292,30,1,2021
11156,2021-01-30,8:00 AM,Sikkim,-,-,5855,133,6085,30,1,2021
11157,2021-01-30,8:00 AM,Tamil Nadu,-,-,820381,12345,837327,30,1,2021
11158,2021-01-30,8:00 AM,Telengana,-,-,290354,1598,294306,30,1,2021
11159,2021-01-30,8:00 AM,Tripura,-,-,32938,391,33350,30,1,2021
11160,2021-01-30,8:00 AM,Uttarakhand,-,-,93055,1642,95986,30,1,2021
11161,2021-01-30,8:00 AM,Uttar Pradesh,-,-,585273,8646,599837,30,1,2021
11162,2021-01-30,8:00 AM,West Bengal,-,-,553593,10155,569459,30,1,2021
11163,2021-01-31,8:00 AM,Andhra Pradesh,-,-,879278,7153,887720,31,1,2021
11164,2021-01-31,8:00 AM,Andaman and Nicobar Islands,-,-,4928,62,4994,31,1,2021
11165,2021-01-31,8:00 AM,Arunachal Pradesh,-,-,16758,56,16828,31,1,2021
11166,2021-01-31,8:00 AM,Assam,-,-,214124,1082,217120,31,1,2021
11167,2021-01-31,8:00 AM,Bihar,-,-,257021,1499,259496,31,1,2021
11168,2021-01-31,8:00 AM,Chandigarh,-,-,20414,334,20899,31,1,2021
11169,2021-01-31,8:00 AM,Chhattisgarh,-,-,297144,3698,305102,31,1,2021
11170,2021-01-31,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3390,2,3398,31,1,2021
11171,2021-01-31,8:00 AM,Delhi,-,-,622671,10849,634956,31,1,2021
11172,2021-01-31,8:00 AM,Goa,-,-,51831,766,53356,31,1,2021
11173,2021-01-31,8:00 AM,Gujarat,-,-,253368,4387,261224,31,1,2021
11174,2021-01-31,8:00 AM,Haryana,-,-,263654,3017,267805,31,1,2021
11175,2021-01-31,8:00 AM,Himachal Pradesh,-,-,56135,976,57494,31,1,2021
11176,2021-01-31,8:00 AM,Jammu and Kashmir,-,-,121752,1936,124449,31,1,2021
11177,2021-01-31,8:00 AM,Jharkhand,-,-,117004,1071,118651,31,1,2021
11178,2021-01-31,8:00 AM,Karnataka,-,-,920657,12213,938865,31,1,2021
11179,2021-01-31,8:00 AM,Kerala,-,-,848476,3722,923912,31,1,2021
11180,2021-01-31,8:00 AM,Lakshadweep,-,-,30,0,79,31,1,2021
11181,2021-01-31,8:00 AM,Ladakh,-,-,9519,130,9719,31,1,2021
11182,2021-01-31,8:00 AM,Madhya Pradesh,-,-,248319,3807,254886,31,1,2021
11183,2021-01-31,8:00 AM,Maharashtra,-,-,1927335,51042,2023814,31,1,2021
11184,2021-01-31,8:00 AM,Manipur,-,-,28545,371,29052,31,1,2021
11185,2021-01-31,8:00 AM,Meghalaya,-,-,13541,146,13761,31,1,2021
11186,2021-01-31,8:00 AM,Mizoram,-,-,4323,9,4372,31,1,2021
11187,2021-01-31,8:00 AM,Nagaland,-,-,11950,88,12090,31,1,2021
11188,2021-01-31,8:00 AM,Odisha,-,-,331962,1906,334958,31,1,2021
11189,2021-01-31,8:00 AM,Puducherry,-,-,38094,647,39047,31,1,2021
11190,2021-01-31,8:00 AM,Punjab,-,-,165291,5609,173084,31,1,2021
11191,2021-01-31,8:00 AM,Rajasthan,-,-,312370,2766,317396,31,1,2021
11192,2021-01-31,8:00 AM,Sikkim,-,-,5861,133,6088,31,1,2021
11193,2021-01-31,8:00 AM,Tamil Nadu,-,-,820907,12350,837832,31,1,2021
11194,2021-01-31,8:00 AM,Telengana,-,-,290630,1599,294469,31,1,2021
11195,2021-01-31,8:00 AM,Tripura,-,-,32939,391,33351,31,1,2021
11196,2021-01-31,8:00 AM,Uttarakhand,-,-,93223,1643,96068,31,1,2021
11197,2021-01-31,8:00 AM,Uttar Pradesh,-,-,585747,8650,600079,31,1,2021
11198,2021-01-31,8:00 AM,West Bengal,-,-,553934,10164,569769,31,1,2021
